address,chain,name,entity,category,tags
0x035f074ab2ce04af70c1d1cce3658d5b264cb3fde49f1c1809695929b021d1d5,starknet,moonli.me (staker),moonli.me,staking,"staking,validator,staker,has-delegators"
0x01eb3ea6a3c0ad3c2503a349cd8acca19ed34fb006045a1518eca93910bea5c2,starknet,Atlas Staking (staker),Atlas Staking,staking,"staking,validator,staker,has-delegators"
0x067f8dc84b5b2213c4ec5a4df990f7324bf025bb819ec2e9b7592e5c82fa4bab,starknet,web34ever (staker),web34ever,staking,"staking,validator,staker,has-delegators"
0x03b85f34efde020c700065306d1a9c81f98d242bd88c2721a7e82d2759ffd799,starknet,Meria (staker),Meria,staking,"staking,validator,staker,has-delegators"
0x055c697c985f745587991a3f16f068a59f0241bd66e05564ce5a7a9cc1e43664,starknet,Game Machine Labs (staker),Game Machine Labs,staking,"staking,validator,staker,has-delegators"
0x06a1b1ebb671b5e257ec3b039ed72f37578dd63cb9cb06f779f2eb7e1b4ddc21,starknet,Node3Tech (staker),Node3Tech,staking,"staking,validator,staker,has-delegators"
0x077d4b4e7ae321aabd0a5a7322108635fcbd0cd746f9ae217b8ea00363494b65,starknet,Pragma (staker),Pragma,staking,"staking,validator,staker,has-delegators"
0x00f7e0e1dbdea73240ab6b4470acee184990dc0ac573f5970f6dbd05ee955f02,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x0272399f169e862157ecb71feb1c1d1fc39b7246a7bc68b57b31ca18b6211989,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x07366b7faf47122ca71f3cfab7044d67f536f6269666886a5f618dad3de745eb,starknet,Satoshi University (staker),Satoshi University,staking,"staking,validator,staker,has-delegators"
0x067f921775a2da4091d0db24b4c208b1a55de3d1fc7af711798726404f521c52,starknet,Gstake (staker),Gstake,staking,"staking,validator,staker"
0x017fb764a4016bfd24dbe1e42a0d2d0b8da5d8cf17e11e7e0bd19076c97eb7a9,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x0287a1350e086748a8596ddf73366e12ebfb34aa7c369c50b984d7451a695c1c,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x00cd32fa216b2138af7f2ad828a1f5465cd449083dde471cfa08e8553c148965,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x02ba7cc100c1428c6dc1e59d43e184c73c8b62641ad2e7c597392dbe2dde77ac,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x061089a24b3d5e29f5ed7537967df3a6dfbe321735da4a5201ef5f118b425bcc,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x02de02b88a30d04ac6a49f24cd6d021f8a1e39d8afabcba348795ab29e3d0d31,starknet,ChainUp Cloud (staker),ChainUp Cloud,staking,"staking,validator,staker,has-delegators"
0x00cc9982f738812df69539bb46ff33de66efda1d58c9780528e2bb285dfc299c,starknet,NFD (staker),NFD,staking,"staking,validator,staker,has-delegators"
0x033d152598873a307b9abdd7bd5d479cadf1814db4bf87e0f0d61a8f84d0bf63,starknet,zkLend (staker),zkLend,staking,"staking,validator,staker,has-delegators"
0x01d1691876af1c5d9f96b8159f7219aa8f111712840056480184d38f6630d49e,starknet,Atemu (staker),Atemu,staking,"staking,validator,staker,has-delegators"
0x000c7181c833be28c212d70e858037efde144235931877f5758d306f01d5edd7,starknet,Pulsar Money by Astrarizon (staker),Pulsar Money by Astrarizon,staking,"staking,validator,staker,has-delegators"
0x06711b0f4b310b41585dd80422588f8582db9307685a83eefbc9d4e9b00e6516,starknet,Compass (staker),Compass,staking,"staking,validator,staker,has-delegators"
0x0278bf268acfbdf0cd186cbb3c3d5e36097cb0a2bd3c076f941b1081cabb3f88,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x05191c87fff257be8ae03f474dbe95928d2e8e5745cd654771880c864fd91fbe,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker,has-delegators"
0x018d3e2637fa996501756d76caf8409bd800852ecbfc5f727ca184c2b302418f,starknet,Unknown Validator (staker),Unknown Validator,staking,"staking,validator,staker"
0x0684f94890702f08d6765836273bf36c2a0cb0aeb949f146803b7e42060f2192,starknet,Lavender.Five Nodes (staker),Lavender.Five Nodes,staking,"staking,validator,staker,has-delegators"
0x0224874adf1da0a04bda379862a6187e102ba4152a489199cbf6ab0a7f8259a4,starknet,Enigma (staker),Enigma,staking,"staking,validator,staker,has-delegators"
0x002843700bd4bc546d05baa55d055572bf2beea8ebefbdb9be763f83638fc294,starknet,Allnodes (staker),Allnodes,staking,"staking,validator,staker,has-delegators"
0x034641838948563bd99e84cd814314773b43f1975b4412625489b8bc368bc8fa,starknet,Keystone Nodes (staker),Keystone Nodes,staking,"staking,validator,staker,has-delegators"
0x0475289e9b3d5c45c4906d918451e5d32331a7bca20de3ce643f50b628f67d4d,starknet,Citadel.one (staker),Citadel.one,staking,"staking,validator,staker"
0x0134c52e3cdc4e581b14e79c3ef93becf778fa400309613a85e8d4c64c0265af,starknet,Jonathan LEI (staker),Jonathan LEI,staking,"staking,validator,staker,has-delegators"
0x0522d45e8d7a57c5d7d68fbc6fab0ad86b60102041f222cefb2a7140d47e4a28,starknet,Starknet Astro (staker),Starknet Astro,staking,"staking,validator,staker,has-delegators"
0x0161dbe310290d6f1bad9096b02b2eaea765b420ae9a310728837c14bcc48597,starknet,Imperator.co (staker),Imperator.co,staking,"staking,validator,staker,has-delegators"
0x050f0861c68997f4369db1c3b51cfe8db537fd9ad5fcbb571939a0914acda865,starknet,zkDX (staker),zkDX,staking,"staking,validator,staker,has-delegators"
0x00b8a19d6fab26b495958506467de9fa849e66bfbf14cddaad34bad95f4cb3dc,starknet,Unknown Validator (pool),Unknown Validator,staking,"staking,delegation-pool,pool"
0x01faadfc4e72c80a0d856f22641573592e1b199cf8a8a3b1b62600cc663ba33d,starknet,Unknown Validator (pool),Unknown Validator,staking,"staking,delegation-pool,pool"
0x026bd110619d11cfdfc28e281df893bc24828e89177318e9dbd860cdaedeb6b3,starknet,Unknown Validator (pool),Unknown Validator,staking,"staking,delegation-pool,pool"
0x02a2c009875cef3bf616ddf20d9ad5eee52912a8c75890a6fa573610d6c9df8c,starknet,Unknown Validator (pool),Unknown Validator,staking,"staking,delegation-pool,pool"
0x03711c9d994faf6055172091cb841fd4831aa743e6f3315163b06a122c841846,starknet,Unknown Validator (pool),Unknown Validator,staking,"staking,delegation-pool,pool"
0x03e615638e0b79444a70f8c695bf8f2a47033bf1cf95691ec3130f64939cee99,starknet,Unknown Validator (pool),Unknown Validator,staking,"staking,delegation-pool,pool"
0x05cfa474edf4ff15b76f0113d13025ab76573648be6774eeaf18e0cd6f9069f9,starknet,Unknown Validator (pool),Unknown Validator,staking,"staking,delegation-pool,pool"
0x05ed62c4408c3184a66bd5a79301ab60b4ca944ec8254660edf8dc8e85afec7c,starknet,Unknown Validator (pool),Unknown Validator,staking,"staking,delegation-pool,pool"
0x07f102707d6f04bcdec5c56833ed0498a8fa3302846b3af92676c0204767f663,starknet,Unknown Validator (pool),Unknown Validator,staking,"staking,delegation-pool,pool"
